uuid,schid,noattrit,aflatoun,hmb,class,std_avg_class_size,region1,region2,region3,urban,gender,female,age,tribe,hhsize,hhearn,hhbankaccounts,repeated_grade,baseline_save,baseline_saveamt,takeupschool,takeup,end_save,end_saveamt,end_saveschl,end_saveschlamt,asset_index,work_index,riskpref_index,timepref_index,treatment,saving_attitude_index,saving_env_index,fin_lit_index,tempt_index,expend_index,academic_index
"10324",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,13,"Fanti",7,2,2,"No","Yes",1.2,0,0,"No",0,"No",0,1.53709,-.59294787,2.0297176,-1.2650188,1,.02414541,1.9831913,.65279062,-.11161118,.53632224,.42700678
"10325",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,14,"Fanti",2,1,1,"No","Yes",1,0,0,"No",0,"No",0,1.272881,-.59294787,2.0297176,.79005322,1,.02414541,-.01021321,.89199534,-.16059071,.06582947,.8474979
"10326",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,13,"Fanti",3,1,0,"No","Yes",3.7,0,0,"Yes",10,"No",0,.2806078,-.59294787,-.49239976,.79005322,1,.02414541,-1.1130031,.34225226,-.65038592,-.32708834,-1.1668313
"10327",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,12,"Nzema",6,2,2,"No","Yes",8,0,0,"Yes",5,"No",0,.791928,-.59294787,2.0297176,-1.2650188,1,.76319639,1.6165872,.10985654,-.16059071,-.07097597,.8474979
"10328",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,14,"Fanti",6,2,2,"No","Yes",5,0,0,"No",0,"No",0,2.584151,-.59294787,-.49239976,.79005322,1,1.736741,1.0925767,.93978055,-.65038592,.6255741,.8474979
"10329",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,16,"Other",7,2,2,"No","Yes",4,0,0,"Yes",5.5,"Yes",5.5,2.102743,2.7067993,-.49239976,-1.2650188,1,.02414541,1.0925767,-.70972985,-.65038592,-.07097597,.42700678
"10330",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,13,"Other",8,2,0,"Yes","No",0,0,0,"Yes",5,"No",0,1.324147,-.59294787,-.49239976,.79005322,1,.02414541,-1.1130031,.3373023,-.16059071,.15091822,.51513312
"10331",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,13,"Asante",6,2,0,"No","Yes",2.5,0,0,"Yes",28,"No",0,1.53709,2.614366,2.0297176,.79005322,1,1.736741,-1.1130031,.91768274,-.40548831,-.05263141,.42700678
"10332",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,12,"Asante",5,2,1,"No","No",0,0,0,"No",0,"No",0,1.239901,-.59294787,-.49239976,.79005322,1,.53792411,-.01021321,.2163333,-.16059071,-.07097597,.42700678
"10333",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,14,"Ewe",5,2,0,"No","No",0,0,0,"Yes",0,"No",0,1.805555,-.59294787,-.49239976,.79005322,1,.02414541,-.22238849,.97585391,-.40548831,.21265324,.00651563
"10334",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,15,"Ga",3,1,1,"Yes","No",0,0,0,"No",0,"No",0,2.018498,.86029839,-.49239976,.79005322,1,.02414541,-.45552053,.08402276,-.65038592,.21265324,-.41397549
"10335",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,12,"Fanti",9,3,0,"Yes","Yes",5.2,0,0,"Yes",20,"No",0,2.102743,-.59294787,-.49239976,.79005322,1,1.736741,-.66769581,-.10129401,-.16059071,.21265324,.42700678
"10336",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,13,"Akwapim",8,4,2,"No","Yes",12,0,0,"Yes",15,"No",0,2.316875,-.59294787,2.0297176,-1.2650188,1,.02414541,1.537884,.17293434,-.43373036,.35446784,.8474979
"10337",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,12,"Nzema",2,1,0,"No","Yes",3,0,0,"Yes",5,"No",0,2.584151,-.59294787,-.49239976,.79005322,1,.36666454,.66822615,.13173036,-.65038592,-.2745256,-.41397549
"10338",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,13,"Other",5,2,1,"No","No",0,0,0,"Yes",7.5,"No",0,2.018498,-.59294787,-.49239976,.79005322,1,1.736741,-.01021321,.84477001,-.27572483,.63809705,-.41397549
"10339",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban","Male",0,16,"Fanti",5,1,1,"No","Yes",18.5,0,0,"No",0,"No",0,-.2713031,-.59294787,2.0297176,-1.2650188,1,.02414541,-.01021321,.74325586,-.40548831,-.28369788,-.41397549
"10340",103,1,1,0,"JHS1",-.3818402,1,0,0,"Urban",0,1,13,"Ewe",3,1,0,"No","Yes",1,0,0,"No",0,"No",0,1.188636,-.59294787,-.49239976,-1.2650188,1,.70918367,.66822615,.03928513,-.16059071,-.4163402,-.41397549
"1041",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,13,"Other",6,2,1,"Yes","Yes",2.5,1,1,"Yes",0,"No",0,2.584151,-.59294787,-.49239976,.79005322,1,.02414541,-.01021321,.75408078,-.55497256,-.21279057,.42700678
"1042",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,12,"Other",2,1,0,"No","No",0,1,0,"Yes",10,"No",0,1.239901,.84664763,-.49239976,-1.2650188,1,.02414541,-1.1130031,.27464881,.5741021,.07083864,-.41397549
"1043",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,15,"Nzema",5,2,2,"No","Yes",2.5,1,0,"No",0,"No",0,1.835467,-.59294787,-.49239976,-1.2650188,1,.02414541,1.9831913,-.53190669,-.65038592,-.62906211,.42700678
"1044",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,15,"Other",4,2,2,"No","No",0,1,0,"Yes",5,"Yes",2,2.018498,-.59294787,-.49239976,-1.2650188,1,.02414541,-.40950284,-.43917194,-.35650878,.28356054,.42700678
"1045",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Other",5,1,0,"Yes","Yes",2.5,1,0,"No",0,"No",0,-1.63589,-.59294787,-.49239976,.79005322,1,.02414541,.22291883,1.001283,-.65038592,-.08349892,-.57008737
"1046",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,15,"Other",3,1,0,"No","No",0,1,0,"Yes",5,"No",0,1.269814,-.59294787,-.49239976,.79005322,1,.02414541,-1.1130031,.43586814,-.65038592,-.28369788,-.41397549
"1047",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Other",6,1,0,"No","Yes",5,1,1,"Yes",5,"No",0,.4912175,-.59294787,-.49239976,.79005322,1,1.5654814,-.83385339,.61689793,.24332914,-.13271099,-.41397549
"1048",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,12,"Other",12,1,0,"No","No",0,1,0,"Yes",26,"No",0,.7804025,-.59294787,-.49239976,-1.2650188,1,-1.8689312,-.66769581,-1.1674011,-.65038592,.20933626,.42700678
"1049",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,16,"Other",5,2,0,"Yes","Yes",15,1,0,"No",0,"No",0,.2806078,.6501331,-.49239976,-1.2650188,1,-1.8689312,.66822615,-.82692655,2.7861371,-.2745256,.00651563
"10410",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,16,"Other",3,2,0,"No","Yes",9,1,1,"Yes",20,"No",0,-1.497873,-.59294787,-.49239976,-1.2650188,1,.02414541,-.66769581,.59662109,.48822675,-.24947969,.00651563
"10411",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,16,"Other",9,1,1,"Yes","Yes",4,1,0,"Yes",30,"No",0,.4100399,1.1371332,-.49239976,.79005322,1,1.736741,-.45552053,.29535197,-.65038592,-.15105555,.00651563
"10412",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,14,"Other",12,4,0,"Yes","No",0,1,0,"Yes",.2,"No",0,-.9450663,-.59294787,-.49239976,.79005322,1,.02414541,.66822615,.13575516,.32920449,.00910361,-3.3372725
"10413",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Other",6,3,2,"Yes","Yes",12,1,1,"Yes",5.7,"Yes",.7,-.0678459,2.6476723,-.49239976,.79005322,1,1.3942219,1.0925767,.72451103,-.4716429,.03997112,.42700678
"10414",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,13,"Fanti",5,2,2,"No","No",0,1,0,"Yes",6,"No",0,2.316875,-.59294787,-.49239976,.79005322,1,.36666454,1.537884,.45212531,.08430689,-.2745256,.00651563
"10415",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,13,"Fanti",6,2,1,"No","Yes",10,1,0,"No",0,"No",0,2.316875,2.6844508,-.49239976,.79005322,1,1.736741,-.01021321,-.7506795,-.45446783,-.21279057,-3.7577637
"10416",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,15,"Fanti",4,1,1,"No","No",0,1,0,"No",0,"No",0,.7072282,-.59294787,-.49239976,.79005322,1,.36666454,-.01021321,.54556052,.48822675,-.20361829,-2.9167814
"10417",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,14,"Nzema",8,3,1,"No","Yes",,1,0,"Yes",40,"Yes",10,2.102743,.64159686,-.49239976,.79005322,1,.02414541,-1.9576001,.35406716,-.16059071,-.00924095,.42700678
"10418",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,16,"Asante",5,1,0,"No","Yes",100,1,0,"Yes",180,"No",0,-2.669209,-.59294787,-.49239976,.79005322,1,1.736741,-1.724468,.40268211,-.16059071,-.19444602,.00651563
"10419",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Other",6,2,1,"No","No",0,1,0,"No",0,"No",0,1.239901,-.59294787,-.49239976,.79005322,1,.02414541,.43509411,-.82392772,-.55242687,.21265324,1.267989
"10420",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Other",6,2,2,"No","Yes",20,1,1,"Yes",6,"No",0,2.584151,2.0344634,2.0297176,.79005322,1,1.736741,.64726938,-.79611395,.5741021,-.28369788,-.41397549
"10421",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,18,"Fanti",8,1,1,"No","No",0,1,0,"No",0,"No",0,-.5483582,-.59294787,-.49239976,-1.2650188,1,.02414541,-1.5122928,.95278777,.80627125,.63809705,.42700678
"10422",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,15,"Asante",3,2,1,"No","Yes",3.5,1,0,"Yes",14,"No",0,2.018498,.50489031,2.0297176,.79005322,1,.02414541,-1.622756,-.12409411,.32920449,1.0843564,.00651563
"10423",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,13,"Fanti",13,1,1,"No","Yes",3,1,0,"Yes",1.7,"Yes",1.7,1.838989,-.59294787,-.49239976,.79005322,1,1.3942219,-.01021321,.65891124,-.55242687,-.42551248,.42700678
"10424",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,14,"Fanti",7,2,0,"No","No",0,1,0,"Yes",10,"No",0,.7072282,-.59294787,2.0297176,-1.2650188,1,-1.8689312,-1.1130031,.38775588,-.16059071,-.07097597,.8474979
"10425",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,11,"Fanti",4,1,1,"No","No",0,1,0,"Yes",3,"No",0,-1.029766,-.59294787,2.0297176,-1.2650188,1,.02414541,.88040142,-.93611175,-.65038592,-.42551248,.8474979
"10426",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,13,"Other",7,1,0,"No","Yes",5,1,0,"Yes",5,"Yes",2,-.071368,-.59294787,-.49239976,.79005322,1,.02414541,-1.1130031,.57482864,-.40548831,-.56732708,-.83446664
"10427",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Other",9,1,1,"No","No",0,1,0,"Yes",3,"No",0,.5789847,-.59294787,-.49239976,.79005322,1,.36666454,-1.9576001,-.17002479,.26925098,-.21279057,-.41397549
"10428",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,13,"Other",5,2,1,"No","No",0,1,0,"No",0,"No",0,.110585,-.59294787,2.0297176,-1.2650188,1,.02414541,-.01021321,.23709097,-.16059071,-.42551248,.00651563
"10429",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,14,"Fanti",3,1,1,"No","No",0,1,1,"Yes",45,"No",0,2.018498,-.59294787,-.49239976,.79005322,1,-1.8689312,.88040142,.07405368,-.65038592,-.23448581,.42700678
"10430",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,14,"Nzema",6,1,0,"Yes","No",0,1,0,"No",0,"No",0,.2806078,-.59294787,-.49239976,.79005322,1,.02414541,-1.1130031,.44053313,-.65038592,-.42551248,-.41397549
"10431",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,12,"Asante",5,2,0,"Yes","Yes",2,1,0,"No",0,"No",0,.9756929,-.59294787,-.49239976,-1.2650188,1,.02414541,-1.1130031,.52160742,-.65038592,.54461477,.00651563
"10432",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,14,"Nzema",6,2,0,"No","Yes",3,1,1,"Yes",1.2,"No",0,.8770688,-.59294787,-.49239976,.79005322,1,.02414541,-.66769581,.79332644,-.40548831,.21265324,.00651563
"10433",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Ewe",5,2,1,"Yes","Yes",12,1,0,"Yes",10,"No",0,2.018498,-.59294787,-.49239976,-1.2650188,1,-.90652548,-.01021321,.0272679,-.65038592,-.30221838,-3.3372725
"10434",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,14,"Other",6,1,1,"No","No",0,1,1,"No",0,"No",0,1.613786,-.59294787,-.49239976,.79005322,1,-1.8689312,.88040142,.75272945,-.16059071,-.38547269,-.83446664
"10435",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,17,"Ewe",8,2,2,"Yes","No",0,1,0,"No",0,"No",0,1.793295,1.9575649,-.49239976,-1.2650188,1,.02414541,-.40950284,.95121245,.08430689,-.49743355,-.41397549
"10436",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,16,"Asante",3,1,1,"No","No",0,1,0,"Yes",5,"No",0,2.018498,-.59294787,-.49239976,.79005322,1,.02414541,-.01021321,.92085504,-.16059071,.21265324,.00651563
"10437",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,20,"Dagati",4,2,2,"No","Yes",20,1,1,"Yes",9,"Yes",9,.7084168,1.6066722,-.49239976,-1.2650188,1,.02414541,.20196206,-.452458,-.65038592,-.07097597,.8474979
"10438",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,14,"Asante",6,1,1,"No","Yes",4,1,0,"Yes",15,"No",0,1.239901,-.59294787,-.49239976,.79005322,1,.02414541,-.45552053,.70049822,-.40548831,-.22531353,-.41397549
"10439",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban",0,1,17,"Fanti",6,2,0,"Yes","No",0,1,0,"No",0,"No",0,2.584151,-.59294787,2.0297176,.79005322,1,1.3942219,-2.1697754,1.0290751,.38104817,-.42551248,.42700678
"10440",104,1,1,0,"JHS1",.0683591,1,0,0,"Urban","Male",0,13,"Fanti",5,1,0,"No","Yes",3,1,0,"Yes",0,"No",0,1.53709,1.7960758,2.0297176,.79005322,1,-.60688013,.22291883,-.32146172,-.65038592,1.1386786,.00651563
"1051",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,10,"Fanti",6,2,2,"No","No",0,1,0,"No",0,"No",0,1.53709,-.59294787,2.0297176,-1.2650188,1,1.3942219,.64726938,-1.0866389,.38104817,.52464534,.3416668
"1052",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,10,"Ewe",3,1,1,"No","No",0,1,0,"Yes",45,"No",0,-.8812475,2.2183102,-.49239976,-1.2650188,1,1.3942219,-.01021321,.26380425,.13615056,-.01425011,.3416668
"1053",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,12,"Hausa",6,2,2,"No","Yes",2,1,0,"Yes",1,"No",0,-1.53905,-.59294787,2.0297176,-1.2650188,1,-.15633558,.64726938,-.69986656,.19562247,.21265324,.3416668
"1054",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,11,"Fanti",7,3,1,"No","Yes",.5,1,0,"No",0,"No",0,1.805555,-.59294787,-.49239976,.79005322,1,1.736741,-1.0669854,-.23132293,-.6014064,.07083864,.3416668
"1055",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,10,"Fanti",12,4,3,"No","Yes",1,1,0,"Yes",5,"No",0,.0133317,-.59294787,-.49239976,-1.2650188,1,-.60688013,1.304752,-1.5637242,-.65038592,2.7568553,-1.1640449
"1056",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,11,"Asante",7,2,2,"No","No",0,1,0,"No",0,"No",0,2.018498,-.59294787,2.0297176,-1.2650188,1,-.60688013,1.9831913,-.18555628,-.6014064,1.4272497,-.01252952
"1057",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,12,"Fanti",6,3,1,"No","Yes",7,1,0,"Yes",10,"No",0,.7620156,-.59294787,-.49239976,-1.2650188,1,1.0517028,-.45552053,-.7067039,-.40548831,.39080507,-.01252952
"1058",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,13,"Fanti",5,1,1,"Yes","No",0,1,0,"No",0,"No",0,-2.582589,-.59294787,-.49239976,-1.2650188,1,.02414541,-.01021321,-.306673,-.4789576,.51462701,1.0500595
"1059",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,10,"Fanti",4,2,2,"No","No",0,1,0,"Yes",3,"No",0,.7584935,-.59294787,-.49239976,.79005322,1,-.21034825,1.9831913,-1.1961215,-.62589616,-.17024616,-.05699272
"10510",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,11,"Other",3,2,1,"No","Yes",9,1,0,"Yes",7.6,"No",0,1.059204,1.6392624,-.49239976,.79005322,1,.02414541,1.3257087,.05003886,.50636112,-.31121471,-.45565218
"10511",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,12,"Other",8,1,1,"Yes","Yes",5,1,0,"No",0,"No",0,2.018498,1.3763652,-.49239976,.79005322,1,.02414541,-1.5122928,.95121245,-.35650878,-.18192306,.69586314
"10512",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,10,"Fanti",4,2,0,"No","Yes",18,1,1,"Yes",40,"No",0,-.071368,-.59294787,-.49239976,.79005322,1,.02414541,-.22238849,.85264661,-.65038592,-.16340254,1.0500595
"10513",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,12,"Fanti",5,3,2,"Yes","No",0,1,0,"No",0,"No",0,1.538278,1.4765403,-.49239976,-1.2650188,1,.02414541,1.537884,-1.4332778,-.55242687,-.07097597,-.3667259
"10514",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,14,"Ewe",7,3,1,"Yes","Yes",.5,1,0,"No",0,"No",0,-.071368,.94919111,-.49239976,.79005322,1,.02414541,-.45552053,-1.5438489,-.55242687,-.42551248,-.3667259
"10515",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,12,"Fanti",5,2,1,"Yes","Yes",3,1,0,"No",0,"No",0,1.239901,2.2131957,-.49239976,.79005322,1,-1.2379057,-.62167812,-1.6143332,-.40548831,.19095801,1.0500595
"10516",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,11,"Fanti",3,1,1,"No","No",0,1,0,"No",0,"No",0,.2806078,-.59294787,-.49239976,.79005322,1,.02414541,-.01021321,-.70339836,.8189997,.08918319,.69586314
"10517",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,14,"Fanti",5,3,0,"Yes","No",0,1,0,"No",0,"No",0,-2.304639,-.59294787,2.0297176,.79005322,1,-1.2379057,-1.2791607,-.73151798,-.50344735,.02829423,-2.2710971
"10518",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,12,"Fanti",6,1,0,"No","No",0,1,0,"Yes",10,"No",0,-1.956185,2.1675088,-.49239976,-1.2650188,1,-.60688013,-.22238849,-.15267387,-.62589616,-.11352038,1.0500595
"10519",105,1,1,0,"P5",-.2924749,1,0,0,,"Male",0,13,"Fanti",5,1,0,"Yes","No",0,1,0,"No",0,"No",0,1.239901,-.59294787,-.49239976,-1.2650188,1,-1.2379057,.22291883,.39125021,-.39817363,-.14188327,-1.208508
"10520",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,12,"Ewe",3,1,0,"Yes","No",0,1,0,"No",0,"No",0,-1.707288,-.59294787,-.49239976,-1.2650188,1,-1.2379057,.22291883,-1.2946874,-.57691663,-.13879651,.69586314
"10521",105,1,1,0,"P5",-.2924749,1,0,0,,0,1,12,"Fanti",3,1,0,"No","Yes",2,1,1,"No",0,"No",0,1.239901,-.59294787,-.49239976,.79005322,1,1.3942219,-1.1130031,.04769564,.38104817,.85081896,.00651563
"10522",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,13,"Ga",8,5,0,"No","Yes",6,1,0,"Yes",2,"No",0,.7584935,1.1798868,-.49239976,.79005322,1,1.736741,.22291883,.96442201,-.45446783,.12322542,-.41397549
"10523",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,12,"Fanti",5,3,0,"No","Yes",5,1,0,"No",0,"No",0,-.5492538,-.59294787,2.0297176,.79005322,1,-.15633558,-1.1130031,-.84130198,-.50344735,-.34042373,-.32584908
"10524",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,13,"Krobo",5,1,0,"No","No",0,1,0,"No",0,"No",0,-.071368,-.59294787,-.49239976,.79005322,1,.70918367,.22291883,.11542614,.95449149,.22433014,1.267989
"10525",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,14,"Fanti",8,2,1,"Yes","No",0,1,0,"No",0,"No",0,-2.188995,.66243688,-.49239976,-1.2650188,1,-.60688013,-1.9576001,.73521898,-.65038592,.53879317,-.83446664
"10526",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,13,"Fanti",4,2,0,"No","No",0,1,1,"Yes",200,"No",0,1.53709,-.59294787,2.0297176,-1.2650188,1,-.60688013,-.66769581,-1.0715288,-.6014064,-.00359529,.00651563
"10527",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,14,"Fanti",7,2,1,"Yes","Yes",30,1,1,"Yes",10,"No",0,-1.956185,4.1338094,-.49239976,-1.2650188,1,.02414541,.88040142,.14895585,-.16059071,6.3170459,-3.4253989
"10528",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,14,"Fanti",6,2,1,"No","No",0,1,1,"No",0,"No",0,-.5492538,-.59294787,-.49239976,-1.2650188,1,.02414541,-.42009361,-.12803241,-.65038592,.51462701,.00651563
"10529",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,13,"Fanti",5,2,0,"Yes","No",0,1,0,"Yes",2,"No",0,.2806078,-.59294787,-.49239976,-1.2650188,1,-.55286741,-.22238849,-1.570359,1.2194283,.08502008,-3.8458901
"10530",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,14,"Fanti",2,1,0,"Yes","Yes",4.5,1,1,"Yes",0,"No",0,.4100399,2.711947,-.49239976,-1.2650188,1,-.60688013,-.66769581,-1.6106638,-.6014064,-.34109384,.8474979
"10531",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,13,"Ga",5,2,2,"No","Yes",5,1,0,"No",0,"No",0,1.53709,-.59294787,-.49239976,-1.2650188,1,-1.2379057,1.537884,-.29530709,-.5047202,.18612477,.42700678
"10532",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,12,"Fanti",5,1,0,"No","No",0,1,0,"No",0,"No",0,1.239901,-.59294787,-.49239976,-1.2650188,1,-.60688013,.22291883,-.20195679,-.14850703,.29774199,.26855277
"10533",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,13,"Fanti",5,2,2,"Yes","No",0,1,0,"Yes",2,"No",0,.8462608,.86446608,-.49239976,,1,.02414541,1.0925767,.08026412,-.48754512,-.04028442,.00651563
"10534",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,12,"Fanti",4,2,1,"No","No",0,1,0,"No",0,"No",0,.7584935,-.59294787,-.49239976,.79005322,1,1.736741,-.45552053,-1.2481514,-.65038592,-.07097597,.00651563
"10535",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,13,"Fanti",7,1,0,"Yes","No",0,1,1,"No",0,"No",0,-1.029766,-.59294787,-.49239976,.79005322,1,.02414541,-2.1697754,-.55890044,-.55242687,-.44519731,-.41397549
"10536",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,16,"Fanti",6,2,2,"Yes","Yes",6,1,0,"No",0,"No",0,2.018498,3.5434856,-.49239976,.79005322,1,.02414541,1.0925767,.68199776,.08430689,.20464529,.42700678
"10537",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,12,"Fanti",5,1,1,"No","Yes",1,1,0,"Yes",7,"No",0,-.752711,1.3763652,-.49239976,.79005322,1,1.3942219,-.62167812,-.04266021,-.65038592,-.17874835,.42700678
"10538",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,15,"Fanti",4,1,0,"Yes","Yes",2.6,1,0,"Yes",5,"No",0,-1.029467,.9662636,2.0297176,.79005322,1,1.0517028,-.66769581,-.87165939,.09696519,.00910361,.42700678
"10539",105,1,1,0,"JHS1",-.2924749,1,0,0,,0,1,14,"Fanti",7,2,2,"No","Yes",2,1,0,"No",0,"No",0,2.584151,-.59294787,-.49239976,.79005322,1,.02414541,1.0925767,-.14360869,-.62589616,-.07397475,.42700678
"10540",105,1,1,0,"JHS1",-.2924749,1,0,0,,"Male",0,14,"Fanti",3,1,1,"Yes","No",0,1,0,"Yes",7,"No",0,-.2713031,.64159686,-.49239976,.79005322,1,1.5654814,-.01021321,1.0576549,-.65038592,-.15423026,.42700678
"1061",106,1,1,0,"JHS1",.2403452,1,0,0,"Urban",0,1,15,"Nzema",7,2,2,"No","No",0,0,0,"No",0,"No",0,.494285,2.4615816,-.49239976,.79005322,1,-.60688013,-.85481016,-.15697652,-.65038592,-.42551248,-.41397549
"1062",106,1,1,0,"JHS1",.2403452,1,0,0,"Urban",0,1,12,"Asante",7,2,2,"No","No",0,0,0,"No",0,"No",0,1.269814,-.59294787,-.49239976,.79005322,1,-.60688013,1.0925767,-.30755464,.08430689,.67553189,.8474979
"1063",106,1,1,0,"P5",.2403452,1,0,0,"Urban","Male",0,10,"Other",7,1,0,"No","No",0,0,0,"Yes",1.2,"Yes",1.2,.7107503,-.59294787,-.49239976,.79005322,1,1.6682373,.22291883,-1.3070897,-.16059071,.07083864,.69586314
"1064",106,1,1,0,"P5",.2403452,1,0,0,"Urban",0,1,11,"Dagomba",3,2,2,"No","No",0,0,0,"Yes",3,"Yes",3,1.751222,-.59294787,-.49239976,.79005322,1,.47468995,1.9020522,.65652659,-.65038592,-.42551248,-.3667259
"1065",106,1,1,0,"P5",.2403452,1,0,0,"Urban",0,1,11,"Fanti",7,2,1,"No","No",0,0,0,"Yes",4,"No",0,2.018498,-.59294787,-.49239976,-1.2650188,1,-1.2379057,.88040142,.5474402,-.52793711,-.28369788,1.0500595
"1066",106,1,1,0,"JHS1",.2403452,1,0,0,"Urban","Male",0,12,"Fanti",7,2,2,"No","No",0,0,0,"No",0,"No",0,-.3386441,-.59294787,-.49239976,.79005322,1,-.60688013,1.0925767,1.1887388,-.16059071,.57936078,.8474979
